date,hour,year,month,weekday,temperature_2m_(°c),relativehumidity_2m_(%),weathercode_(wmo code)
2023-03-23,23,2023,3,Thursday,18.4,69,1
2023-03-24,0,2023,3,Friday,18.0,70,1
2023-03-24,1,2023,3,Friday,17.4,73,1
2023-03-24,2,2023,3,Friday,16.8,78,1
2023-03-24,3,2023,3,Friday,15.9,87,2
2023-03-24,4,2023,3,Friday,14.7,91,1
2023-03-24,5,2023,3,Friday,14.0,92,51
2023-03-24,6,2023,3,Friday,13.7,92,3
2023-03-24,7,2023,3,Friday,13.4,92,3
2023-03-24,8,2023,3,Friday,13.3,91,51
2023-03-24,9,2023,3,Friday,13.0,91,55
2023-03-24,10,2023,3,Friday,12.0,94,63
2023-03-24,11,2023,3,Friday,10.8,92,61
2023-03-24,12,2023,3,Friday,10.2,91,61
2023-03-24,13,2023,3,Friday,9.8,89,51
2023-03-24,14,2023,3,Friday,9.8,83,51
2023-03-24,15,2023,3,Friday,9.6,87,51
2023-03-24,16,2023,3,Friday,9.1,88,51
2023-03-24,17,2023,3,Friday,8.6,92,53
2023-03-24,18,2023,3,Friday,8.4,93,55
2023-03-24,19,2023,3,Friday,8.2,95,53
2023-03-24,20,2023,3,Friday,8.0,93,53
2023-03-24,21,2023,3,Friday,7.9,94,61
2023-03-24,22,2023,3,Friday,7.9,93,55
2023-03-24,23,2023,3,Friday,7.8,93,61
2023-03-25,0,2023,3,Saturday,7.6,94,61
2023-03-25,1,2023,3,Saturday,7.6,94,61
2023-03-25,2,2023,3,Saturday,7.5,95,53
2023-03-25,3,2023,3,Saturday,7.0,95,51
2023-03-25,4,2023,3,Saturday,6.8,96,51
2023-03-25,5,2023,3,Saturday,6.6,95,51
2023-03-25,6,2023,3,Saturday,6.4,94,3
2023-03-25,7,2023,3,Saturday,6.4,93,3
2023-03-25,8,2023,3,Saturday,6.5,92,3
2023-03-25,9,2023,3,Saturday,6.6,96,61
2023-03-25,10,2023,3,Saturday,7.2,97,61
2023-03-25,11,2023,3,Saturday,8.1,96,55
2023-03-25,12,2023,3,Saturday,9.3,97,53
2023-03-25,13,2023,3,Saturday,10.1,97,53
2023-03-25,14,2023,3,Saturday,12.0,95,3
2023-03-25,15,2023,3,Saturday,11.0,90,3
2023-03-25,16,2023,3,Saturday,12.3,88,3
2023-03-25,17,2023,3,Saturday,14.8,82,3
2023-03-25,18,2023,3,Saturday,16.0,81,3
2023-03-25,19,2023,3,Saturday,15.7,85,3
2023-03-25,20,2023,3,Saturday,14.7,90,2
2023-03-25,21,2023,3,Saturday,14.3,91,1
2023-03-25,22,2023,3,Saturday,14.7,87,1
2023-03-25,23,2023,3,Saturday,14.9,83,1
2023-03-26,0,2023,3,Sunday,13.8,85,0
2023-03-26,1,2023,3,Sunday,12.4,82,0
2023-03-26,2,2023,3,Sunday,11.9,64,0
2023-03-26,3,2023,3,Sunday,10.5,77,0
2023-03-26,4,2023,3,Sunday,10.0,72,0
2023-03-26,5,2023,3,Sunday,9.4,68,0
2023-03-26,6,2023,3,Sunday,8.7,64,0
2023-03-26,7,2023,3,Sunday,8.0,60,0
2023-03-26,8,2023,3,Sunday,7.8,59,0
2023-03-26,9,2023,3,Sunday,9.0,53,0
2023-03-26,10,2023,3,Sunday,10.2,48,0
2023-03-26,11,2023,3,Sunday,11.8,44,0
2023-03-26,12,2023,3,Sunday,13.5,40,0
2023-03-26,13,2023,3,Sunday,15.0,37,0
2023-03-26,14,2023,3,Sunday,16.3,34,0
2023-03-26,15,2023,3,Sunday,18.0,32,0
2023-03-26,16,2023,3,Sunday,18.6,31,0
2023-03-26,17,2023,3,Sunday,18.7,32,0
2023-03-26,18,2023,3,Sunday,18.0,37,0
2023-03-26,19,2023,3,Sunday,16.5,53,0
2023-03-26,20,2023,3,Sunday,13.3,60,0
2023-03-26,21,2023,3,Sunday,11.0,68,0
2023-03-26,22,2023,3,Sunday,9.9,71,0
2023-03-26,23,2023,3,Sunday,9.0,74,0
2023-03-27,0,2023,3,Monday,8.4,76,0
2023-03-27,1,2023,3,Monday,6.9,83,0
2023-03-27,2,2023,3,Monday,5.7,88,1
2023-03-27,3,2023,3,Monday,5.8,85,1
2023-03-27,4,2023,3,Monday,5.5,88,1
2023-03-27,5,2023,3,Monday,5.6,92,1
2023-03-27,6,2023,3,Monday,5.8,94,1
2023-03-27,7,2023,3,Monday,5.8,96,0
2023-03-27,8,2023,3,Monday,6.9,96,0
2023-03-27,9,2023,3,Monday,10.5,88,1
2023-03-27,10,2023,3,Monday,13.1,81,2
2023-03-27,11,2023,3,Monday,14.6,77,2
2023-03-27,12,2023,3,Monday,15.9,74,53
2023-03-27,13,2023,3,Monday,16.7,75,51
2023-03-27,14,2023,3,Monday,16.7,76,3
2023-03-27,15,2023,3,Monday,14.4,86,3
2023-03-27,16,2023,3,Monday,14.6,86,3
2023-03-27,17,2023,3,Monday,14.9,85,3
2023-03-27,18,2023,3,Monday,15.5,83,3
2023-03-27,19,2023,3,Monday,15.3,84,0
2023-03-27,20,2023,3,Monday,14.0,89,0
2023-03-27,21,2023,3,Monday,13.3,86,0
2023-03-27,22,2023,3,Monday,13.0,72,0
2023-03-27,23,2023,3,Monday,12.0,70,0
2023-03-28,0,2023,3,Tuesday,11.0,72,0
2023-03-28,1,2023,3,Tuesday,10.1,73,0
2023-03-28,2,2023,3,Tuesday,9.4,74,0
2023-03-28,3,2023,3,Tuesday,8.6,79,0
2023-03-28,4,2023,3,Tuesday,7.9,81,0
2023-03-28,5,2023,3,Tuesday,7.3,84,0
2023-03-28,6,2023,3,Tuesday,6.8,86,1
2023-03-28,7,2023,3,Tuesday,6.6,87,3
2023-03-28,8,2023,3,Tuesday,7.2,83,3
2023-03-28,9,2023,3,Tuesday,8.6,71,3
2023-03-28,10,2023,3,Tuesday,9.3,65,1
2023-03-28,11,2023,3,Tuesday,9.8,60,1
2023-03-28,12,2023,3,Tuesday,10.6,57,2
2023-03-28,13,2023,3,Tuesday,11.5,53,3
2023-03-28,14,2023,3,Tuesday,12.6,46,3
2023-03-28,15,2023,3,Tuesday,13.5,44,3
2023-03-28,16,2023,3,Tuesday,13.6,42,2
2023-03-28,17,2023,3,Tuesday,13.7,40,3
2023-03-28,18,2023,3,Tuesday,13.3,41,2
2023-03-28,19,2023,3,Tuesday,12.4,48,0
2023-03-28,20,2023,3,Tuesday,10.7,53,1
2023-03-28,21,2023,3,Tuesday,9.5,56,1
2023-03-28,22,2023,3,Tuesday,8.4,59,2
2023-03-28,23,2023,3,Tuesday,7.6,62,2
2023-03-29,0,2023,3,Wednesday,6.5,73,2
2023-03-29,1,2023,3,Wednesday,6.4,75,2
2023-03-29,2,2023,3,Wednesday,6.5,73,2
2023-03-29,3,2023,3,Wednesday,6.5,70,2
2023-03-29,4,2023,3,Wednesday,6.0,72,2
2023-03-29,5,2023,3,Wednesday,4.9,78,0
2023-03-29,6,2023,3,Wednesday,4.1,82,0
2023-03-29,7,2023,3,Wednesday,3.2,86,0
2023-03-29,8,2023,3,Wednesday,4.3,85,0
2023-03-29,9,2023,3,Wednesday,7.4,71,0
2023-03-29,10,2023,3,Wednesday,9.5,60,0
2023-03-29,11,2023,3,Wednesday,11.1,51,0
2023-03-29,12,2023,3,Wednesday,12.6,44,2
2023-03-29,13,2023,3,Wednesday,13.6,39,1
2023-03-29,14,2023,3,Wednesday,14.2,35,2
2023-03-29,15,2023,3,Wednesday,14.4,33,3
2023-03-29,16,2023,3,Wednesday,14.3,31,3
2023-03-29,17,2023,3,Wednesday,13.8,34,2
2023-03-29,18,2023,3,Wednesday,13.5,38,0
2023-03-29,19,2023,3,Wednesday,12.1,44,0
2023-03-29,20,2023,3,Wednesday,10.3,50,0
2023-03-29,21,2023,3,Wednesday,9.0,56,0
2023-03-29,22,2023,3,Wednesday,7.9,63,0
2023-03-29,23,2023,3,Wednesday,6.7,69,1
2023-03-30,0,2023,3,Thursday,6.3,62,0
2023-03-30,1,2023,3,Thursday,6.5,53,0
2023-03-30,2,2023,3,Thursday,5.8,58,0
2023-03-30,3,2023,3,Thursday,5.6,61,0
2023-03-30,4,2023,3,Thursday,4.8,60,0
2023-03-30,5,2023,3,Thursday,4.0,58,0
2023-03-30,6,2023,3,Thursday,3.1,56,0
2023-03-30,7,2023,3,Thursday,2.3,57,0
2023-03-30,8,2023,3,Thursday,2.3,57,0
2023-03-30,9,2023,3,Thursday,3.3,47,0
2023-03-30,10,2023,3,Thursday,4.3,44,0
2023-03-30,11,2023,3,Thursday,5.7,41,0
2023-03-30,12,2023,3,Thursday,7.2,39,0
2023-03-30,13,2023,3,Thursday,8.7,37,0
2023-03-30,14,2023,3,Thursday,9.9,35,0
2023-03-30,15,2023,3,Thursday,10.8,35,0
2023-03-30,16,2023,3,Thursday,11.5,34,0
2023-03-30,17,2023,3,Thursday,11.7,34,0
2023-03-30,18,2023,3,Thursday,11.5,35,0
2023-03-30,19,2023,3,Thursday,10.5,41,0
2023-03-30,20,2023,3,Thursday,8.5,48,0
2023-03-30,21,2023,3,Thursday,7.0,53,0
2023-03-30,22,2023,3,Thursday,5.9,60,0
2023-03-30,23,2023,3,Thursday,5.2,66,0
2023-03-31,0,2023,3,Friday,4.6,71,0
2023-03-31,1,2023,3,Friday,4.1,75,0
2023-03-31,2,2023,3,Friday,3.7,78,0
2023-03-31,3,2023,3,Friday,3.5,82,0
2023-03-31,4,2023,3,Friday,3.6,86,0
2023-03-31,5,2023,3,Friday,3.8,88,1
2023-03-31,6,2023,3,Friday,4.0,90,1
2023-03-31,7,2023,3,Friday,4.4,90,1
2023-03-31,8,2023,3,Friday,5.6,87,1
2023-03-31,9,2023,3,Friday,7.7,79,2
2023-03-31,10,2023,3,Friday,9.8,74,2
2023-03-31,11,2023,3,Friday,11.8,70,3
2023-03-31,12,2023,3,Friday,14.0,66,2
2023-03-31,13,2023,3,Friday,16.3,60,3
2023-03-31,14,2023,3,Friday,17.7,56,3
2023-03-31,15,2023,3,Friday,18.6,53,3
2023-03-31,16,2023,3,Friday,19.1,51,3
2023-03-31,17,2023,3,Friday,18.0,54,3
2023-03-31,18,2023,3,Friday,16.9,59,3
2023-03-31,19,2023,3,Friday,14.8,72,53
2023-03-31,20,2023,3,Friday,13.4,83,53
2023-03-31,21,2023,3,Friday,13.4,89,53
2023-03-31,22,2023,3,Friday,13.9,90,3
2023-03-31,23,2023,3,Friday,14.5,90,3
2023-04-01,0,2023,4,Saturday,14.9,91,2
2023-04-01,1,2023,4,Saturday,15.1,91,2
2023-04-01,2,2023,4,Saturday,15.2,90,2
2023-04-01,3,2023,4,Saturday,15.3,91,53
2023-04-01,4,2023,4,Saturday,15.7,93,51
2023-04-01,5,2023,4,Saturday,15.9,93,2
2023-04-01,6,2023,4,Saturday,16.1,92,3
2023-04-01,7,2023,4,Saturday,16.3,88,51
2023-04-01,8,2023,4,Saturday,16.7,85,51
2023-04-01,9,2023,4,Saturday,17.4,81,51
2023-04-01,10,2023,4,Saturday,19.0,73,3
2023-04-01,11,2023,4,Saturday,20.3,68,51
2023-04-01,12,2023,4,Saturday,22.0,61,2
2023-04-01,13,2023,4,Saturday,21.7,64,61
2023-04-01,14,2023,4,Saturday,22.8,61,51
2023-04-01,15,2023,4,Saturday,22.7,61,51
2023-04-01,16,2023,4,Saturday,23.5,46,51
2023-04-01,17,2023,4,Saturday,23.3,42,1
2023-04-01,18,2023,4,Saturday,21.9,44,1
2023-04-01,19,2023,4,Saturday,20.1,44,51
2023-04-01,20,2023,4,Saturday,16.6,43,1
2023-04-01,21,2023,4,Saturday,13.7,46,2
2023-04-01,22,2023,4,Saturday,11.4,47,0
2023-04-01,23,2023,4,Saturday,10.0,49,0
2023-04-02,0,2023,4,Sunday,9.2,49,0
2023-04-02,1,2023,4,Sunday,8.7,49,0
2023-04-02,2,2023,4,Sunday,8.4,50,1
2023-04-02,3,2023,4,Sunday,7.8,54,1
2023-04-02,4,2023,4,Sunday,7.6,56,1
2023-04-02,5,2023,4,Sunday,7.2,58,0
2023-04-02,6,2023,4,Sunday,6.7,58,0
2023-04-02,7,2023,4,Sunday,6.0,58,0
2023-04-02,8,2023,4,Sunday,5.7,57,0
2023-04-02,9,2023,4,Sunday,6.0,53,1
2023-04-02,10,2023,4,Sunday,6.9,49,0
2023-04-02,11,2023,4,Sunday,8.2,45,0
2023-04-02,12,2023,4,Sunday,9.5,41,0
2023-04-02,13,2023,4,Sunday,10.8,37,0
2023-04-02,14,2023,4,Sunday,11.8,35,0
2023-04-02,15,2023,4,Sunday,12.7,36,0
2023-04-02,16,2023,4,Sunday,13.1,34,0
2023-04-02,17,2023,4,Sunday,13.1,33,0
2023-04-02,18,2023,4,Sunday,12.7,33,0
2023-04-02,19,2023,4,Sunday,11.8,38,0
2023-04-02,20,2023,4,Sunday,10.2,51,0
2023-04-02,21,2023,4,Sunday,8.1,60,0
2023-04-02,22,2023,4,Sunday,6.7,66,0
2023-04-02,23,2023,4,Sunday,5.7,70,0
2023-04-03,0,2023,4,Monday,5.1,72,0
2023-04-03,1,2023,4,Monday,4.7,76,0
2023-04-03,2,2023,4,Monday,4.4,79,0
2023-04-03,3,2023,4,Monday,4.4,82,0
2023-04-03,4,2023,4,Monday,4.2,87,0
2023-04-03,5,2023,4,Monday,3.9,90,0
2023-04-03,6,2023,4,Monday,3.8,92,0
2023-04-03,7,2023,4,Monday,3.7,93,1
2023-04-03,8,2023,4,Monday,5.6,90,1
2023-04-03,9,2023,4,Monday,9.4,76,1
2023-04-03,10,2023,4,Monday,11.6,70,0
2023-04-03,11,2023,4,Monday,13.8,65,1
2023-04-03,12,2023,4,Monday,15.8,59,0
2023-04-03,13,2023,4,Monday,17.6,54,0
2023-04-03,14,2023,4,Monday,18.9,50,1
2023-04-03,15,2023,4,Monday,19.8,47,1
2023-04-03,16,2023,4,Monday,20.4,45,1
2023-04-03,17,2023,4,Monday,20.4,46,1
2023-04-03,18,2023,4,Monday,19.7,50,1
2023-04-03,19,2023,4,Monday,18.0,56,1
2023-04-03,20,2023,4,Monday,16.0,63,1
2023-04-03,21,2023,4,Monday,15.0,66,2
2023-04-03,22,2023,4,Monday,15.0,65,1
2023-04-03,23,2023,4,Monday,14.9,64,0
2023-04-04,0,2023,4,Tuesday,14.6,65,0
2023-04-04,1,2023,4,Tuesday,13.9,68,0
2023-04-04,2,2023,4,Tuesday,13.2,72,0
2023-04-04,3,2023,4,Tuesday,13.3,71,0
2023-04-04,4,2023,4,Tuesday,12.8,76,0
2023-04-04,5,2023,4,Tuesday,12.1,81,0
2023-04-04,6,2023,4,Tuesday,11.5,85,0
2023-04-04,7,2023,4,Tuesday,10.9,88,0
2023-04-04,8,2023,4,Tuesday,11.8,87,0
2023-04-04,9,2023,4,Tuesday,14.8,76,0
2023-04-04,10,2023,4,Tuesday,17.0,69,0
2023-04-04,11,2023,4,Tuesday,19.1,64,0
2023-04-04,12,2023,4,Tuesday,20.9,60,0
2023-04-04,13,2023,4,Tuesday,22.5,57,0
2023-04-04,14,2023,4,Tuesday,23.7,54,0
2023-04-04,15,2023,4,Tuesday,25.0,49,0
2023-04-04,16,2023,4,Tuesday,25.3,48,1
2023-04-04,17,2023,4,Tuesday,25.3,48,0
2023-04-04,18,2023,4,Tuesday,24.5,53,0
2023-04-04,19,2023,4,Tuesday,22.7,60,0
2023-04-04,20,2023,4,Tuesday,20.1,71,0
2023-04-04,21,2023,4,Tuesday,18.4,80,0
2023-04-04,22,2023,4,Tuesday,17.3,86,1
2023-04-04,23,2023,4,Tuesday,16.5,90,1
2023-04-05,0,2023,4,Wednesday,16.1,92,1
2023-04-05,1,2023,4,Wednesday,15.8,92,0
2023-04-05,2,2023,4,Wednesday,15.5,92,0
2023-04-05,3,2023,4,Wednesday,15.8,92,0
2023-04-05,4,2023,4,Wednesday,15.4,93,0
2023-04-05,5,2023,4,Wednesday,15.0,95,0
2023-04-05,6,2023,4,Wednesday,14.7,96,0
2023-04-05,7,2023,4,Wednesday,14.6,96,0
2023-04-05,8,2023,4,Wednesday,15.8,93,1
2023-04-05,9,2023,4,Wednesday,18.6,84,1
2023-04-05,10,2023,4,Wednesday,21.2,77,1
2023-04-05,11,2023,4,Wednesday,23.5,70,1
2023-04-05,12,2023,4,Wednesday,25.4,64,1
2023-04-05,13,2023,4,Wednesday,26.8,59,1
2023-04-05,14,2023,4,Wednesday,27.7,55,1
2023-04-05,15,2023,4,Wednesday,28.8,49,1
2023-04-05,16,2023,4,Wednesday,28.9,46,1
2023-04-05,17,2023,4,Wednesday,28.5,48,1
2023-04-05,18,2023,4,Wednesday,27.4,52,2
2023-04-05,19,2023,4,Wednesday,25.6,57,1
2023-04-05,20,2023,4,Wednesday,24.0,61,1
2023-04-05,21,2023,4,Wednesday,23.1,64,1
2023-04-05,22,2023,4,Wednesday,22.7,65,1
2023-04-05,23,2023,4,Wednesday,22.5,67,1
2023-04-06,0,2023,4,Thursday,22.3,68,1
2023-04-06,1,2023,4,Thursday,22.2,68,1
2023-04-06,2,2023,4,Thursday,21.9,69,1
2023-04-06,3,2023,4,Thursday,20.8,74,1
2023-04-06,4,2023,4,Thursday,19.8,78,2
2023-04-06,5,2023,4,Thursday,18.8,84,2
2023-04-06,6,2023,4,Thursday,17.9,88,2
2023-04-06,7,2023,4,Thursday,17.1,91,2
2023-04-06,8,2023,4,Thursday,18.2,90,1
2023-04-06,9,2023,4,Thursday,21.2,78,2
2023-04-06,10,2023,4,Thursday,22.6,74,1
2023-04-06,11,2023,4,Thursday,24.3,68,1
2023-04-06,12,2023,4,Thursday,26.4,59,0
2023-04-06,13,2023,4,Thursday,27.8,55,1
2023-04-06,14,2023,4,Thursday,28.5,54,1
2023-04-06,15,2023,4,Thursday,29.0,49,1
2023-04-06,16,2023,4,Thursday,29.1,49,1
2023-04-06,17,2023,4,Thursday,28.0,52,53
2023-04-06,18,2023,4,Thursday,22.9,83,63
2023-04-06,19,2023,4,Thursday,19.9,87,63
2023-04-06,20,2023,4,Thursday,17.7,83,53
2023-04-06,21,2023,4,Thursday,16.7,77,51
2023-04-06,22,2023,4,Thursday,16.1,68,2
2023-04-06,23,2023,4,Thursday,15.4,56,1
2023-04-07,0,2023,4,Friday,14.6,47,1
2023-04-07,1,2023,4,Friday,14.0,43,1
2023-04-07,2,2023,4,Friday,13.6,41,0
2023-04-07,3,2023,4,Friday,12.9,44,1
2023-04-07,4,2023,4,Friday,12.5,41,1
2023-04-07,5,2023,4,Friday,12.3,39,2
2023-04-07,6,2023,4,Friday,12.2,36,2
2023-04-07,7,2023,4,Friday,11.9,35,3
2023-04-07,8,2023,4,Friday,11.8,35,3
2023-04-07,9,2023,4,Friday,11.5,35,2
2023-04-07,10,2023,4,Friday,11.1,38,3
2023-04-07,11,2023,4,Friday,10.8,39,51
2023-04-07,12,2023,4,Friday,10.6,44,2
2023-04-07,13,2023,4,Friday,11.1,44,3
2023-04-07,14,2023,4,Friday,12.4,40,3
2023-04-07,15,2023,4,Friday,12.5,41,3
2023-04-07,16,2023,4,Friday,12.6,40,3
2023-04-07,17,2023,4,Friday,12.4,42,3
2023-04-07,18,2023,4,Friday,12.1,48,3
2023-04-07,19,2023,4,Friday,11.7,52,3
2023-04-07,20,2023,4,Friday,11.1,57,3
2023-04-07,21,2023,4,Friday,10.6,61,3
2023-04-07,22,2023,4,Friday,10.1,65,2
2023-04-07,23,2023,4,Friday,9.7,67,1
2023-04-08,0,2023,4,Saturday,9.3,65,1
2023-04-08,1,2023,4,Saturday,9.1,56,1
2023-04-08,2,2023,4,Saturday,8.9,46,1
2023-04-08,3,2023,4,Saturday,8.4,39,1
2023-04-08,4,2023,4,Saturday,8.2,38,1
2023-04-08,5,2023,4,Saturday,7.7,41,1
2023-04-08,6,2023,4,Saturday,7.2,44,1
2023-04-08,7,2023,4,Saturday,6.7,48,1
2023-04-08,8,2023,4,Saturday,6.6,50,1
2023-04-08,9,2023,4,Saturday,6.9,49,1
2023-04-08,10,2023,4,Saturday,7.7,48,1
2023-04-08,11,2023,4,Saturday,9.0,45,1
2023-04-08,12,2023,4,Saturday,10.0,43,1
2023-04-08,13,2023,4,Saturday,10.8,41,1
2023-04-08,14,2023,4,Saturday,11.1,40,1
2023-04-08,15,2023,4,Saturday,10.9,38,1
2023-04-08,16,2023,4,Saturday,10.9,37,1
2023-04-08,17,2023,4,Saturday,10.5,38,1
2023-04-08,18,2023,4,Saturday,10.1,38,1
2023-04-08,19,2023,4,Saturday,9.6,41,1
2023-04-08,20,2023,4,Saturday,8.9,48,1
2023-04-08,21,2023,4,Saturday,8.0,58,1
2023-04-08,22,2023,4,Saturday,7.2,67,1
2023-04-08,23,2023,4,Saturday,6.8,70,1
2023-04-09,0,2023,4,Sunday,6.3,73,1
2023-04-09,1,2023,4,Sunday,5.7,77,1
2023-04-09,2,2023,4,Sunday,5.3,80,1
2023-04-09,3,2023,4,Sunday,5.1,78,1
2023-04-09,4,2023,4,Sunday,5.6,75,0
2023-04-09,5,2023,4,Sunday,4.6,80,0
2023-04-09,6,2023,4,Sunday,3.4,87,0
2023-04-09,7,2023,4,Sunday,2.8,91,0
2023-04-09,8,2023,4,Sunday,5.0,86,0
2023-04-09,9,2023,4,Sunday,8.6,64,0
2023-04-09,10,2023,4,Sunday,10.4,53,0
2023-04-09,11,2023,4,Sunday,11.8,44,0
2023-04-09,12,2023,4,Sunday,12.9,40,0
2023-04-09,13,2023,4,Sunday,13.8,38,0
2023-04-09,14,2023,4,Sunday,14.4,36,0
2023-04-09,15,2023,4,Sunday,14.8,33,0
2023-04-09,16,2023,4,Sunday,15.1,32,1
2023-04-09,17,2023,4,Sunday,14.9,32,1
2023-04-09,18,2023,4,Sunday,14.2,34,0
2023-04-09,19,2023,4,Sunday,12.8,41,0
2023-04-09,20,2023,4,Sunday,10.9,46,0
2023-04-09,21,2023,4,Sunday,9.6,51,0
2023-04-09,22,2023,4,Sunday,8.4,58,0
2023-04-09,23,2023,4,Sunday,7.4,65,0
2023-04-10,0,2023,4,Monday,6.6,72,0
2023-04-10,1,2023,4,Monday,5.8,79,0
2023-04-10,2,2023,4,Monday,4.9,86,0
2023-04-10,3,2023,4,Monday,4.5,87,0
2023-04-10,4,2023,4,Monday,3.9,88,0
2023-04-10,5,2023,4,Monday,3.5,89,0
2023-04-10,6,2023,4,Monday,3.3,89,0
2023-04-10,7,2023,4,Monday,3.1,88,0
2023-04-10,8,2023,4,Monday,5.2,86,0
2023-04-10,9,2023,4,Monday,9.1,62,0
2023-04-10,10,2023,4,Monday,11.3,50,0
2023-04-10,11,2023,4,Monday,13.2,44,0
2023-04-10,12,2023,4,Monday,14.8,39,0
2023-04-10,13,2023,4,Monday,15.9,36,0
2023-04-10,14,2023,4,Monday,16.6,34,0
2023-04-10,15,2023,4,Monday,17.3,31,0
2023-04-10,16,2023,4,Monday,17.4,31,0
2023-04-10,17,2023,4,Monday,17.2,31,0
2023-04-10,18,2023,4,Monday,16.6,33,0
2023-04-10,19,2023,4,Monday,14.9,41,0
2023-04-10,20,2023,4,Monday,12.7,48,0
2023-04-10,21,2023,4,Monday,11.2,54,0
2023-04-10,22,2023,4,Monday,10.1,60,0
2023-04-10,23,2023,4,Monday,9.2,66,0
2023-04-11,0,2023,4,Tuesday,8.5,69,0
2023-04-11,1,2023,4,Tuesday,7.9,70,0
2023-04-11,2,2023,4,Tuesday,7.3,72,0
2023-04-11,3,2023,4,Tuesday,6.9,71,0
2023-04-11,4,2023,4,Tuesday,6.2,74,0
2023-04-11,5,2023,4,Tuesday,5.5,78,0
2023-04-11,6,2023,4,Tuesday,4.8,81,0
2023-04-11,7,2023,4,Tuesday,4.3,85,0
2023-04-11,8,2023,4,Tuesday,6.7,82,0
2023-04-11,9,2023,4,Tuesday,10.7,63,0
2023-04-11,10,2023,4,Tuesday,13.6,56,0
2023-04-11,11,2023,4,Tuesday,16.6,49,1
2023-04-11,12,2023,4,Tuesday,19.3,41,0
2023-04-11,13,2023,4,Tuesday,21.2,33,0
2023-04-11,14,2023,4,Tuesday,22.3,28,0
2023-04-11,15,2023,4,Tuesday,23.1,26,1
2023-04-11,16,2023,4,Tuesday,23.4,25,1
2023-04-11,17,2023,4,Tuesday,23.4,24,1
2023-04-11,18,2023,4,Tuesday,22.5,31,1
2023-04-11,19,2023,4,Tuesday,20.3,40,1
2023-04-11,20,2023,4,Tuesday,17.9,47,1
2023-04-11,21,2023,4,Tuesday,16.3,49,0
2023-04-11,22,2023,4,Tuesday,15.3,48,0
2023-04-11,23,2023,4,Tuesday,14.8,44,1
2023-04-12,0,2023,4,Wednesday,14.5,43,1
2023-04-12,1,2023,4,Wednesday,14.1,43,3
2023-04-12,2,2023,4,Wednesday,13.4,45,3
2023-04-12,3,2023,4,Wednesday,13.0,45,1
2023-04-12,4,2023,4,Wednesday,12.5,46,1
2023-04-12,5,2023,4,Wednesday,12.1,47,1
2023-04-12,6,2023,4,Wednesday,11.7,48,1
2023-04-12,7,2023,4,Wednesday,11.7,53,1
2023-04-12,8,2023,4,Wednesday,13.1,56,1
2023-04-12,9,2023,4,Wednesday,16.5,50,1
2023-04-12,10,2023,4,Wednesday,19.5,43,0
2023-04-12,11,2023,4,Wednesday,21.9,40,0
2023-04-12,12,2023,4,Wednesday,23.8,38,0
2023-04-12,13,2023,4,Wednesday,25.3,37,0
2023-04-12,14,2023,4,Wednesday,26.4,35,0
2023-04-12,15,2023,4,Wednesday,27.3,31,0
2023-04-12,16,2023,4,Wednesday,27.5,31,0
2023-04-12,17,2023,4,Wednesday,27.4,31,0
2023-04-12,18,2023,4,Wednesday,26.4,36,0
2023-04-12,19,2023,4,Wednesday,24.3,43,0
2023-04-12,20,2023,4,Wednesday,21.8,50,0
2023-04-12,21,2023,4,Wednesday,19.8,54,0
2023-04-12,22,2023,4,Wednesday,18.4,58,0
2023-04-12,23,2023,4,Wednesday,17.3,59,0
2023-04-13,0,2023,4,Thursday,16.5,60,0
2023-04-13,1,2023,4,Thursday,15.9,60,0
2023-04-13,2,2023,4,Thursday,15.3,60,0
2023-04-13,3,2023,4,Thursday,14.4,66,0
2023-04-13,4,2023,4,Thursday,13.7,67,0
2023-04-13,5,2023,4,Thursday,13.1,67,0
2023-04-13,6,2023,4,Thursday,12.7,68,0
2023-04-13,7,2023,4,Thursday,12.3,72,0
2023-04-13,8,2023,4,Thursday,14.4,74,0
2023-04-13,9,2023,4,Thursday,19.7,54,0
2023-04-13,10,2023,4,Thursday,22.4,47,0
2023-04-13,11,2023,4,Thursday,24.6,42,0
2023-04-13,12,2023,4,Thursday,26.4,37,0
2023-04-13,13,2023,4,Thursday,27.5,33,0
2023-04-13,14,2023,4,Thursday,28.3,31,0
2023-04-13,15,2023,4,Thursday,29.0,27,0
2023-04-13,16,2023,4,Thursday,29.1,27,0
2023-04-13,17,2023,4,Thursday,28.9,27,0
2023-04-13,18,2023,4,Thursday,27.7,32,0
2023-04-13,19,2023,4,Thursday,25.4,37,0
2023-04-13,20,2023,4,Thursday,22.9,41,0
2023-04-13,21,2023,4,Thursday,21.0,43,0
2023-04-13,22,2023,4,Thursday,19.4,47,0
2023-04-13,23,2023,4,Thursday,18.2,50,0
2023-04-14,0,2023,4,Friday,17.4,53,0
2023-04-14,1,2023,4,Friday,16.8,57,0
2023-04-14,2,2023,4,Friday,16.3,61,0
2023-04-14,3,2023,4,Friday,15.9,60,1
2023-04-14,4,2023,4,Friday,15.2,63,1
2023-04-14,5,2023,4,Friday,14.6,65,1
2023-04-14,6,2023,4,Friday,14.1,68,1
2023-04-14,7,2023,4,Friday,13.7,71,1
2023-04-14,8,2023,4,Friday,15.3,69,0
2023-04-14,9,2023,4,Friday,18.2,60,0
2023-04-14,10,2023,4,Friday,20.7,53,1
2023-04-14,11,2023,4,Friday,22.6,48,1
